cell_id:cell_id,region:region,tile_num:tile_num,x:x,y:y,z:z,x_tile:x_tile,y_tile:y_tile,size:size,cyc001_ch001:DAPI1,cyc001_ch002:Blank,cyc001_ch003:Blank,cyc001_ch004:Blank,cyc002_ch001:DAPI2,cyc002_ch002:CD15,cyc002_ch003:Ki67,cyc002_ch004:CD45,cyc003_ch001:DAPI3,cyc003_ch002:CD8,cyc003_ch003:CD44,cyc003_ch004:CD68,cyc004_ch001:DAPI4,cyc004_ch002:Pancytokeratin,cyc004_ch003:CD4,cyc004_ch004:IDO1,cyc005_ch001:DAPI5,cyc005_ch002:Actin,cyc005_ch003:CD21,cyc005_ch004:CD11c,cyc006_ch001:DAPI6,cyc006_ch002:CD20,cyc006_ch003:CD57,cyc006_ch004:CD14,cyc007_ch001:DAPI7,cyc007_ch002:Vimentin,cyc007_ch003:CD3e,cyc007_ch004:SMA,cyc008_ch001:DAPI8,cyc008_ch002:Blank,cyc008_ch003:Blank,cyc008_ch004:Blank,homogeneity:homogeneity
59079,1,14,4604,2893,0,572,877,127,23917.62992125984,127.43307086614172,2716.787401574803,553.007874015748,16137.110236220473,78.14173228346456,998.7322834645668,1894.3858267716537,17884.834645669293,72.31496062992126,4847.149606299213,1474.023622047244,15279.102362204723,44.38582677165354,3614.1023622047246,730.9527559055118,24553.76377952756,709.2125984251968,1669.8740157480315,264.1968503937008,24238.291338582676,67.81102362204724,566.5984251968504,650.9685039370079,25044.377952755905,6091.393700787402,2480.8661417322833,1495.724409448819,27787.645669291334,126.51181102362204,2188.716535433071,439.2913385826771,3.2673516108206853
58186,1,14,4291,2723,0,259,707,165,13817.175757575758,133.73939393939395,1581.430303030303,381.2909090909091,8537.181818181818,44.6,832.8848484848485,2223.5454545454545,9681.8,625.1575757575757,4328.927272727273,604.1272727272727,7947.018181818182,33.67272727272727,2234.4727272727273,643.0727272727273,17038.242424242424,430.2181818181818,1406.709090909091,270.43030303030304,12740.993939393938,86.32727272727273,493.8424242424242,245.2242424242424,13328.309090909092,152.6,4038.890909090909,131.38181818181818,15730.006060606062,135.06666666666666,1435.0727272727272,356.9878787878788,3.3081233902090585
38113,1,8,2990,1744,0,302,736,453,23330.63796909492,131.64238410596028,2435.6335540838854,434.83885209713026,19192.07947019867,55.30684326710817,1224.421633554084,4990.342163355408,20264.450331125827,427.3752759381899,13231.346578366443,1318.3576158940398,18006.192052980132,29.467991169977925,6012.6777041942605,894.4260485651214,24589.209713024284,1343.1611479028695,1562.6512141280352,538.1766004415011,23460.514348785873,92.92273730684327,1032.76821192053,671.4304635761589,23459.348785871964,1076.6313465783664,4669.293598233996,131.0485651214128,26840.494481236205,143.01324503311258,1851.832229580574,358.2450331125828,3.3923067569863643
1733,1,1,697,669,0,697,669,192,17094.0625,136.83854166666666,1689.8697916666667,367.6770833333333,11058.666666666666,49.833333333333336,13778.072916666666,1232.703125,12153.703125,37.364583333333336,2017.875,1007.328125,11047.703125,26.338541666666668,319.7864583333333,889.2447916666666,18787.588541666668,230.74479166666663,8571.645833333334,1580.359375,13324.838541666666,2789.6822916666665,572.9895833333334,411.6302083333333,14561.578125,70.99479166666667,251.22395833333337,115.40625,18213.708333333332,128.75,1208.1979166666667,307.9427083333333,3.4063110316026073
112,1,1,47,479,0,47,479,140,14736.564285714288,136.78571428571428,2882.135714285714,449.6571428571429,8976.864285714286,42.91428571428571,10327.885714285714,4148.957142857143,10667.42857142857,66.52142857142857,2028.1,1490.65,9991.15,40.66428571428571,1985.2357142857145,736.6928571428572,15980.314285714288,952.9,13483.42857142857,564.5571428571428,11650.485714285714,5899.0142857142855,719.35,888.7571428571429,12084.714285714286,178.06428571428572,599.1785714285714,133.15714285714284,14294.414285714283,138.75714285714287,2077.0285714285715,442.97857142857146,3.696678686383411
75403,1,15,6139,2901,0,763,885,444,24476.222972972973,138.60135135135135,3717.135135135135,607.4707207207207,14633.101351351352,85.03828828828829,1141.3693693693697,3041.0923423423424,16096.495495495496,50.39414414414414,6611.290540540541,2198.7364864864867,15709.637387387387,73.26126126126127,1008.7027027027028,1695.8603603603603,26889.71846846847,838.0923423423424,4618.222972972973,718.7702702702703,22214.432432432433,5355.927927927928,828.509009009009,680.8333333333334,25374.481981981982,880.6576576576576,531.7815315315315,164.20045045045046,28235.25,150.58333333333334,2096.277027027027,487.0810810810811,3.295874363011377
8219,1,11,548,2921,0,548,905,177,18574.305084745763,146.4858757062147,2873.1186440677966,491.24858757062145,13807.706214689266,72.23728813559322,836.9717514124294,5299.129943502825,15084.46327683616,1092.2937853107344,12896.24858757062,1324.5593220338983,13737.073446327684,43.56497175141243,5958.4915254237285,1260.3333333333333,23016.76836158192,1224.090395480226,1534.3446327683616,460.909604519774,15753.34463276836,1232.9322033898304,875.4915254237288,534.0395480225989,17809.418079096045,2054.6949152542375,3232.090395480226,125.4632768361582,20019.81920903955,153.96610169491527,1716.638418079096,421.8361581920904,3.524227897260883
51613,1,4,4442,419,0,410,419,321,18682.753894080997,150.10903426791276,2453.04984423676,440.14018691588785,12890.86292834891,61.21183800623053,12731.333333333334,2757.772585669782,13930.102803738318,37.65732087227414,2675.1931464174454,1008.7414330218068,12234.70093457944,43.345794392523366,2409.7320872274145,928.6822429906542,20502.595015576324,1282.361370716511,13477.894080996884,391.15264797507785,19184.018691588783,6063.943925233645,619.3676012461059,1117.859813084112,19419.090342679126,194.5109034267913,1203.9065420560748,91.31152647975078,22150.046728971964,150.42679127725856,1451.5919003115264,386.0436137071651,3.529935866643376
57721,1,14,4113,3012,0,81,996,308,15979.568181818182,133.11363636363637,3082.5974025974024,557.512987012987,10451.91883116883,61.62337662337662,10802.34090909091,423.5974025974026,11817.084415584415,48.48376623376623,828.1428571428571,1094.7792207792209,9862.068181818182,50.72402597402598,984.5422077922078,768.4805194805194,19083.85714285714,207.89935064935065,1698.474025974026,332.88961038961037,15160.003246753247,136.3896103896104,660.7045454545455,273.8863636363636,15823.503246753247,671.3116883116883,883.6201298701299,146.00324675324674,19206.70779220779,140.05194805194805,2564.801948051948,467.0876623376623,3.264593996529433
60062,1,14,4976,2882,0,944,866,265,19879.52075471698,137.97735849056605,2362.645283018868,481.62264150943395,12085.14716981132,62.27169811320755,1315.856603773585,4013.147169811321,14202.48679245283,42.924528301886795,10101.966037735849,1424.543396226415,12201.249056603774,49.54716981132076,6056.8566037735845,1109.1660377358492,23542.4,1107.7396226415094,3240.9283018867923,521.2905660377359,18426.441509433964,6210.645283018868,1018.9849056603772,622.777358490566,20039.62641509434,1050.1811320754716,3683.169811320755,428.9245283018868,23084.449056603775,133.03018867924527,1672.3283018867924,393.6679245283019,3.5078205220421697
71881,1,6,5956,1087,0,580,79,145,19337.806896551723,131.57931034482758,2511.3310344827587,425.6275862068965,11390.737931034482,45.96551724137931,519.5448275862069,2605,11848.993103448276,27.924137931034483,14783.93103448276,2116.5793103448277,11742.172413793103,5243.5310344827585,3683.103448275862,892.3310344827586,19163.337931034483,792.6758620689656,3184.020689655172,704.648275862069,17021.772413793104,1732.7448275862068,420.0413793103448,1192.5793103448275,19585.813793103447,1102.8206896551724,178.10344827586206,28.055172413793105,22357.09655172414,138.15862068965518,1176.2827586206895,332.9793103448276,3.446935039246161
21954,1,9,1859,1763,0,515,755,311,16979.14147909968,133.2411575562701,2754.945337620579,445.6752411575563,12782.514469453376,65.69131832797427,770.7588424437299,2548.0192926045015,13487.742765273311,237.32797427652733,9696.575562700964,4410.09003215434,12097.501607717042,49.19935691318328,3899.32154340836,869.9549839228296,18525.13504823151,736.3762057877814,1187.7974276527332,1011.8327974276528,14621.903536977492,86.2475884244373,501.4790996784566,1661.450160771704,15169.025723472669,745.9453376205788,2715,95.65273311897106,19625.50803858521,138.13504823151126,1489.4083601286177,374.0514469453376,3.4789167440237327
45781,1,18,3390,3729,0,702,705,308,24069.75,122.40584415584416,2460.62012987013,433.1753246753247,14965.282467532468,84,1125.2435064935064,4253.535714285715,18303.39285714286,40.87012987012987,7880.37987012987,1699.198051948052,14951.584415584415,51.1525974025974,3905.529220779221,1358.7110389610389,29044.64285714286,1106.9545454545455,2915.493506493506,546.0746753246754,21039.256493506495,1863.5844155844156,1030.7012987012988,695.5876623376623,22488.071428571428,176.0422077922078,3076.7272727272725,217.2824675324675,27749.37987012987,140.44155844155844,1634.071428571429,390.67857142857144,3.293341674069524
21720,1,9,1741,1923,0,397,915,119,13267.680672268909,133.12605042016807,2805.563025210084,480.7563025210084,9473.310924369747,53.94957983193277,1431.9159663865546,1144.6974789915969,10082.73949579832,36.48739495798319,2561.327731092437,2428.0336134453783,8826.226890756303,38.445378151260506,4345.5210084033615,16753.319327731093,12922.61344537815,447.1344537815126,995.1512605042016,1145.529411764706,10616.361344537816,91.67226890756302,816.2268907563025,350.34453781512605,10994.655462184874,3787.5126050420167,111.67226890756302,122.32773109243698,14819.9243697479,140.85714285714286,1487.2521008403362,402.3109243697479,3.5461094229103787
39156,1,8,3471,1158,0,783,150,187,14036.743315508022,151.86631016042782,2056.743315508021,399.2299465240642,9998.51871657754,45.55080213903744,553.192513368984,2966.5935828877004,11260.957219251335,41.53475935828877,8355.689839572193,2054.256684491979,9623.096256684492,38.44385026737968,3771.44385026738,2664.497326203209,16371.625668449198,1381.625668449198,1125.0534759358288,1729.8663101604277,13822.561497326204,29.62566844919786,566.6363636363636,889.3315508021391,14268.673796791443,1655.090909090909,1770.3048128342243,118.048128342246,17412.72192513369,132.53475935828877,1285.2513368983955,359.8716577540107,3.516670246159269
48534,1,23,3194,4268,0,506,236,207,16568.859903381643,135.71980676328502,1984.2125603864731,384.34299516908214,10025.135265700485,55.33816425120773,1417.7342995169083,1556.342995169082,12721.454106280193,17.657004830917874,4949.594202898551,1121.9227053140096,10010.84541062802,47.95652173913044,1001.0289855072464,717.9082125603865,18987.260869565216,2253.3236714975847,1803.144927536232,458.6280193236715,13892.289855072464,2862.2705314009663,985.9565217391304,452.28985507246375,14169.710144927536,853.0869565217391,195.35265700483092,391.3864734299517,18109.29468599034,141.06280193236714,1291.4009661835748,376.8937198067633,3.3208069837130543
22271,1,9,2003,1563,0,659,555,152,21494.736842105263,127.11842105263158,1943.125,393.29605263157896,14678.33552631579,43.61184210526316,627.828947368421,2669.184210526316,17278.730263157893,25.42763157894737,7377.256578947368,1187.9605263157894,14607.388157894737,37.3421052631579,1616.407894736842,1267.046052631579,20392.467105263157,682.703947368421,1609.625,415.7236842105263,17101.401315789473,2696.809210526316,668.8684210526316,434.17105263157896,16823.75,1350.7565789473683,861.703947368421,110.42105263157896,21237.42105263158,124.6907894736842,1129.796052631579,320.2763157894737,3.2861607340170433
32892,1,22,2146,4541,0,802,509,275,16790.898181818182,125.97818181818182,2273.461818181818,433.4109090909091,11309.807272727272,47.64363636363636,7666.316363636363,1577.1309090909092,13672.85818181818,43.24,1063.6618181818185,1069.3163636363636,10908.34909090909,49.276363636363634,1290.1963636363637,957.9272727272728,18833.734545454547,294.9236363636364,8344.203636363636,415.77454545454543,14246.610909090909,3553.1745454545453,3039.5163636363636,552.64,15073.38181818182,72.54181818181819,431.8363636363636,133.37454545454543,17754.945454545454,120.74181818181818,1495.7854545454545,409.81454545454545,3.4602501351028323
12189,1,20,667,3317,0,667,293,323,19701.269349845203,139.38390092879257,2843.9226006191952,489.0866873065016,12227.272445820434,54.06501547987616,1000.1609907120744,7183.702786377709,14039.80185758514,53.20743034055727,11537.684210526317,1282.749226006192,12197.585139318886,46.06501547987616,8656.448916408668,1087.6934984520124,21654.53560371517,1145.6656346749226,4397.678018575852,412.73993808049534,14954.263157894737,4802.05572755418,1166.0681114551085,776.3126934984521,15750.09907120743,2153.547987616099,4074.5417956656343,185.64705882352945,19994.501547987617,155.29102167182663,1755.71826625387,441.4643962848297,3.6788158086856058
11867,1,20,536,3903,0,536,879,347,21352.70028818444,128.0864553314121,2571.988472622478,465.0345821325648,14702.178674351586,49.89625360230548,1188.922190201729,3112.118155619597,16698.769452449567,39.64553314121037,6588.06916426513,3269.5734870317,14074.827089337175,65.22478386167147,1622.28530259366,1190.178674351585,22471.62247838617,1004.5533141210376,2597.3371757925074,2350.57060518732,16943.37752161383,6754.780979827089,1026.1902017291063,2229.0749279538904,18390.832853025935,1909.806916426513,484.1585014409222,325.4034582132565,21185.478386167146,144.72046109510086,1595.7723342939482,425.78386167146977,3.4862555466173903
46289,1,18,3598,3590,0,910,566,192,23786.494791666668,135.984375,1934.9375,399.1145833333333,16585.151041666668,54.28125,1059.6354166666667,5065.296875,18759.994791666668,17.286458333333332,10900.958333333334,1147.921875,15582.463541666666,63.703125,6580.041666666667,1262.9583333333333,24187.598958333332,1532.4895833333333,2545.796875,469.2864583333333,22628.177083333332,3696.4791666666665,812.0104166666666,505.4114583333333,22839.432291666668,951.0677083333334,5920.96875,192.234375,26581.932291666668,138.375,1351.96875,385.5885416666667,3.44020796624882
82132,1,25,6308,4613,0,932,581,403,21178.82630272953,133.5955334987593,3348.652605459057,541.0099255583126,12506.49875930521,77.49875930521092,12963.01488833747,1456.089330024814,14585.19106699752,43.69727047146402,1578.347394540943,1620.72952853598,13347.208436724566,51.71712158808933,1706.032258064516,1197.1414392059553,21373.655086848634,391.09181141439205,10692.19106699752,464.54342431761785,18877.75930521092,4098.091811414392,919.029776674938,743.5210918114144,21102.35483870968,119.36724565756823,587.3697270471464,172.75930521091811,23197.449131513647,139.29032258064515,2270.982630272953,501.7965260545906,3.435831334486885
72473,1,6,6178,1418,0,802,410,267,21870.47191011236,162.32584269662922,3214.827715355805,518.6067415730337,14137.007490636704,54.17977528089887,491.3258426966292,3241.7378277153557,14194.7265917603,43.53558052434457,9656.194756554309,1817.1086142322097,14852.715355805243,265.37453183520597,2091.0337078651687,847.689138576779,21360.052434456928,1522.5580524344568,3644.1086142322097,340.34082397003743,20273.295880149813,4987.247191011236,404.2209737827715,440.4794007490637,22744.134831460673,1328.6479400749065,996.61797752809,103.19101123595506,24757.052434456928,155.9288389513109,1508.2209737827716,420.5205992509363,3.3669169280905034
44203,1,18,2797,3596,0,109,572,140,16432.32857142857,131.38571428571427,2557.442857142857,422.7,9858.157142857142,73.23571428571428,1503.05,2197.785714285714,11825.792857142857,35.84285714285714,2848.157142857143,916.2428571428572,9503.142857142857,45.107142857142854,1005.8214285714286,848.2785714285715,19545.4,766.9428571428572,16813.957142857143,269.15,13740.535714285714,2793.4785714285713,714.4571428571429,823.2214285714285,14939.05,252.93571428571428,487.85,143.67857142857142,19072.35714285714,142.79285714285714,1359.5357142857142,373.3857142857143,3.34710477941559
72599,1,6,6233,1824,0,857,816,140,21618.835714285713,128.9142857142857,4366.857142857143,642.45,11695,64.28571428571429,463.4214285714286,2940.8714285714286,13416.92857142857,37.59285714285714,15493.442857142858,2568.842857142857,11462.842857142858,122.92142857142858,4706.278571428571,1106.1642857142858,22760.585714285713,1089.8785714285714,2288.035714285714,3649.407142857143,21156.82857142857,2061.6071428571427,533.8285714285714,1791.357142857143,22803.092857142856,1339.65,311.64285714285717,162.06428571428572,25111.935714285715,170.21428571428572,2199.285714285714,488.22857142857146,3.426417978372333
11835,1,20,540,3165,0,540,141,202,14256.79207920792,156.56930693069307,7158.653465346535,1075.59900990099,9426.856435643564,55.65841584158416,782.0445544554456,2073.1633663366338,10764.222772277228,249.86138613861385,6571.341584158416,9385.549504950495,9099.351485148514,52.79207920792079,1518.252475247525,862.2079207920792,15163.247524752474,353.08910891089107,9713.90594059406,1968.3366336633665,10678.68811881188,320.1039603960396,664.049504950495,738.2178217821782,12120.89108910891,4216.806930693069,1282.717821782178,102.87623762376238,14413.861386138617,136.9108910891089,3825.133663366337,697.6831683168317,3.8506037596218823
79872,1,16,6640,3957,0,1264,933,300,23691.27,146.49,4186.13,639.28,14768.646666666667,64.33,445.22,2915.68,15907.03,33.70666666666666,4754.903333333334,2488.0833333333335,16373.673333333334,63.38333333333333,640.72,1307.16,23097.356666666667,1000.3466666666668,4523.526666666667,2354.2633333333333,21173.426666666663,6991.48,847.2633333333333,1054.756666666667,23200.4,3448.16,415.73,364.81333333333333,24629.946666666667,157.6233333333333,2232.463333333333,547.4333333333333,3.4172424499068415
6251,1,10,1179,1491,0,1179,483,361,18499.157894736843,136.8836565096953,1756.7728531855955,361.3185595567867,13495.351800554015,56.46260387811634,1080.628808864266,4524.822714681441,14927.6648199446,256.14958448753464,11558.950138504157,829.6952908587258,13118.26592797784,42,5240.894736842105,1190.8393351800555,20093.7756232687,1444.6675900277007,1431.246537396122,399.0886426592798,15127.695290858726,699.9335180055401,758.8337950138504,513.7700831024931,16551.31301939058,1016.2936288088642,5774.814404432133,129.08587257617728,20121.274238227143,141.65096952908587,1092.3518005540166,312.191135734072,3.4815362049925827
16865,1,21,1062,4168,0,1062,136,316,20401.73417721519,131.50632911392404,2666.5632911392404,477.5822784810127,13204.018987341771,53.860759493670876,1129.5917721518988,3726.518987341772,15468.503164556962,41.48101265822785,8056.889240506329,1224.8322784810127,12665.712025316456,67.22784810126582,6754.512658227848,1051.177215189873,23005.272151898735,1303.110759493671,2103.1329113924053,504.0664556962025,15679.199367088608,2678.3354430379745,1172.129746835443,645.753164556962,16642.462025316454,1466.389240506329,4546.556962025316,177.91455696202533,21339.914556962027,150.37025316455697,1592.5822784810127,398.6645569620253,3.4909111989242256
6270,1,10,1185,1462,0,1185,454,415,22403.267469879516,133.34939759036143,2026.281927710843,376.4265060240964,17233.566265060243,63.16385542168675,1209.236144578313,4371.436144578313,18564.236144578314,440.8144578313253,9018.019277108431,1073.5638554216866,16882.49156626506,48.00963855421687,3098.363855421687,1414.6072289156627,24072.518072289156,1182.2602409638555,1681.120481927711,362.8602409638554,19277.52530120482,521.1927710843373,978.6843373493977,430.96144578313255,20947.13734939759,1478.1951807228916,4756.269879518072,152.76626506024095,24309.409638554214,131.32530120481928,1312.2771084337348,342.0650602409639,3.3564706174526417
54904,1,7,4384,1642,0,352,634,446,20920.90807174888,126.85874439461884,2317.964125560538,445.3587443946189,14084.513452914798,53.56502242152467,1156.3878923766815,3208.535874439462,15264.065022421524,168.0695067264574,13070.439461883409,2278.8139013452915,13249.36322869955,36.93946188340807,5665.867713004484,1285.4618834080718,23456.81614349776,742.152466367713,1612.609865470852,425.72645739910314,20627.2399103139,125.9013452914798,814.5874439461884,1260.6793721973097,20990.423766816144,2653.730941704036,2689.6659192825114,706.6345291479821,24110.661434977577,152.4932735426009,1814.7107623318384,387.4035874439462,3.4138304600164036
61896,1,17,4379,3729,0,347,705,232,20615.435344827587,128.17241379310346,2760.495689655173,491.7758620689655,13188.689655172411,62.456896551724135,1130.801724137931,2369.551724137931,15014.400862068966,40.64224137931034,6681.125,1731.3663793103449,12718.646551724138,40.168103448275865,1886.5086206896551,1026.7931034482758,23540.206896551725,801.4353448275862,2025.168103448276,461.73706896551727,18776.03879310345,4009.6077586206898,833.0086206896551,471,19202.32327586207,862.8405172413793,1804.978448275862,1090.6853448275865,25617.991379310344,155.59913793103448,1601.103448275862,393.8577586206897,3.3062423711651294
43924,1,18,2706,3259,0,18,235,227,18594.26872246696,141.2070484581498,1602.5859030837005,369.80616740088107,12511.004405286343,50.62114537444934,867.6387665198238,2707.942731277533,14537.911894273127,43.68281938325991,8031.370044052864,895.3656387665199,11217.85462555066,44.05726872246696,3279.0616740088108,757.7180616740088,19872.748898678416,1270.3480176211451,2095.8722466960353,367.8237885462555,16949.039647577094,927.1277533039648,760.5550660792951,351.0396475770925,17618.070484581498,212.1629955947137,2069.0528634361235,146.40088105726872,20840.61233480176,134.84140969162996,1294.5991189427314,345.08810572687224,3.306838793387698
69949,1,5,6520,202,0,1144,202,153,23957.679738562092,123.47712418300654,4445.509803921569,613.6666666666666,15124.843137254902,97.4640522875817,1387.0392156862745,2673.483660130719,16220.37908496732,45.209150326797385,9178.67320261438,2554.0849673202615,14975.666666666666,106.640522875817,1658.281045751634,1490.6601307189542,26356.62745098039,1301.2156862745098,1894.1699346405228,1088.986928104575,23759.777777777777,6687.823529411765,1120.326797385621,939.2222222222222,26539.04575163399,196.81045751633988,524.2091503267974,176.49019607843138,29690.392156862745,155.73202614379085,2662.797385620915,531.9542483660131,3.3205351800583953
39738,1,8,3711,1863,0,1023,855,425,26868.809411764705,134.02117647058824,2535.454117647059,481.16,21292.734117647055,61.31058823529412,1886.345882352941,6375.894117647059,22836.90588235294,990.9741176470588,14092.54588235294,1656.1623529411766,19312.55294117647,103.38117647058824,3717.2329411764704,2678.0988235294117,28559.00705882353,1371.152941176471,2498.1176470588234,426.4541176470588,25130.244705882353,323.3341176470588,1358.4117647058824,553.5317647058823,25647.004705882355,2082.6329411764705,4965.103529411765,591.3082352941176,28618.555294117647,140.33882352941177,2296.035294117647,441.4870588235294,3.430057866434446
7230,1,11,230,2108,0,230,92,155,19313.529032258062,129.8967741935484,2405.006451612903,449.18064516129033,13822.612903225809,62.116129032258065,1005.8709677419356,7042.212903225806,15698.625806451611,85.9483870967742,13822.496774193549,1348.574193548387,14341.01935483871,45.85806451612903,10963.245161290322,929.2,23619.335483870967,924.2516129032258,1807.141935483871,417.90967741935486,16249.870967741936,235.23870967741937,944.8129032258064,732.141935483871,18118.967741935485,290.5806451612903,8804.98064516129,110.97419354838708,21628.52258064516,124.79354838709678,1538.8709677419354,397.03225806451616,3.5509269028921224
1281,1,1,520,398,0,520,398,149,18854.46308724832,138.26174496644296,3201.1476510067114,500.4228187919463,11576.489932885906,58.53691275167785,10045.31543624161,3842.073825503356,14709.402684563758,47.63758389261745,3784.161073825503,1546.4026845637584,13112.489932885906,50.11409395973154,3593.912751677852,788.5771812080537,18215.46308724832,1877.4228187919464,8677.221476510067,1456.7852348993288,15732.758389261746,5556.744966442953,965.7651006711408,619.4161073825503,16649.395973154362,165.94630872483222,1676.3355704697988,119.77852348993288,17334.107382550337,131.81208053691276,2264.5838926174497,486.16107382550337,3.6968227563426823
22902,1,9,2283,1663,0,939,655,304,22162.286184210527,134.70065789473685,1519.5657894736842,329.9736842105263,16562.532894736843,55.63486842105263,1081.0131578947369,3911.059210526316,18186.776315789473,525.6480263157895,5888.858552631579,860.3519736842105,15738.003289473683,38.7171052631579,1676.733552631579,830.9473684210526,23235.05592105263,1005.2927631578948,1492.6842105263158,264.8421052631579,19575.06907894737,240.3552631578947,839.4572368421053,327.0263157894737,19716.855263157893,201.0197368421053,4574.207236842105,129.1875,23565.45394736842,148.62828947368422,1211.907894736842,309.8256578947368,3.245768125855695
41036,1,13,2905,2244,0,217,228,361,21881.40997229917,138.52631578947367,1608.3351800554017,380.1578947368421,16607.64542936288,43.03601108033241,1018.5235457063712,2400.573407202216,18062.639889196675,531.7811634349031,5115.581717451523,795.0027700831025,15252.282548476454,47.53462603878116,1386.1052631578948,1251.124653739612,24914.991689750692,947.2936288088642,1567.191135734072,267.1578947368421,21272.166204986148,61.94736842105263,867.814404432133,321.51523545706374,21822.23545706371,446.03324099722994,4323.119113573407,133.01385041551248,25900.216066481993,134.3213296398892,1311.8005540166205,342.7285318559557,3.1863540184658223
5127,1,10,707,1822,0,707,814,277,21322.137184115523,134.06859205776172,1943.653429602888,351.27436823104694,14925.509025270758,69.2346570397112,1006.3790613718412,5171.563176895307,16842.014440433213,236.2346570397112,7873.487364620939,999.7653429602888,15055.675090252707,35.96028880866426,7637.613718411552,1075.6642599277975,24292.487364620934,939.7472924187724,1568.9097472924188,412.86281588447656,17942.953068592058,121.78339350180504,903.364620938628,539.2924187725632,19145.180505415163,440.5884476534296,6335.7256317689535,104.86281588447652,24105.281588447655,131.74007220216606,1208.7148014440434,329.8014440433213,3.3899534802396305
74538,1,15,5817,2499,0,441,483,377,22506.36870026525,138.604774535809,2686.100795755968,498.0291777188329,13045.185676392572,85.9814323607427,1259.6976127320954,3855.095490716181,14730.705570291777,37.03978779840849,8866.342175066313,1744.790450928382,13443.819628647216,61.03183023872679,1151.6339522546418,1339.4986737400532,25691.06100795756,1092.604774535809,6192.9734748010615,393.40318302387266,21045.358090185677,6874.607427055703,1176.6604774535808,790.2281167108754,23712.83023872679,2452.485411140583,710.4907161803714,157.77188328912467,26736.58355437666,156.07957559681697,1816.7771883289124,467.38196286472146,3.386111927784765
41205,1,13,2985,2049,0,297,33,643,24956.342146189734,135.4914463452566,1934.1601866251945,381.44323483670297,20062.690513219284,53.29082426127527,1031.4183514774495,3453.9160186625195,21473.01866251944,91.70606531881803,7923.7465007776045,1015.4416796267496,18510.05754276827,41.33125972006221,7004.370139968896,734.9222395023328,26729.880248833593,1428.8040435458786,1630.353032659409,352.79315707620526,23729.83825816485,260.60031104199066,988.2550544323484,467.9533437013997,24621.265940902023,848.2550544323484,6696.017107309487,117.39968895800934,28366.874027993777,146.9144634525661,1615.8491446345256,342.69206842923796,3.3124851993570275
71308,1,6,5736,1221,0,360,213,409,23446.9511002445,142.97799511002444,3316.1784841075796,549.9657701711492,13184.85085574572,53.32518337408313,736.5525672371638,2470.398533007335,15540.0195599022,34.94865525672372,11737.897310513448,1774.5110024449878,14190.537897310513,51.168704156479215,942.7750611246944,1200.5061124694375,24457.00488997555,579.5305623471883,3763.239608801956,1931.9511002444988,22627.01466992665,4801.99511002445,702.6723716381418,632.8973105134475,24919.56479217604,3034.81662591687,336.23960880195597,194.1638141809291,27506.9511002445,155.87041564792176,1722.6283618581906,423.2591687041565,3.3300361245726
36112,1,3,3476,512,0,788,512,344,22679.3488372093,141.0843023255814,2321.2848837209303,408.8255813953488,17482.595930232557,64.99709302325581,1618.218023255814,5797.936046511628,18086.712209302324,164.4622093023256,10710.906976744183,3634.811046511628,15649.57558139535,39.22674418604651,9042.787790697674,9393.51453488372,23248.60174418605,1479.7470930232555,1559.5813953488373,2851.3662790697676,20456.558139534885,46.19186046511628,839.1540697674419,748.0174418604652,20801.89825581395,1676,5882.601744186047,565.4331395348837,23141.54069767442,136.1889534883721,1527.3924418604652,378.9941860465116,3.6525677086172177
19535,1,2,2161,375,0,817,375,189,12875.132275132277,116.87830687830689,1395.3015873015872,320.6296296296296,10083.026455026456,34.439153439153436,408.1058201058201,1945.952380952381,10236.26984126984,424.989417989418,6413.174603174603,666.3862433862433,7884.518518518518,43.98412698412698,1787.3068783068784,211.37566137566137,14329.354497354498,331.5820105820106,836.9312169312169,80.68253968253968,10700.433862433862,329.3968253968254,156.4920634920635,238.95767195767195,10892.433862433862,639.3809523809524,2724.5502645502647,101.33333333333331,13947.037037037036,114.015873015873,840.7407407407408,287.07936507936506,3.316761897208747
3987,1,10,255,1670,0,255,662,221,19958.787330316743,127.50678733031674,2734.3574660633485,437.6787330316742,13172.266968325792,63.8235294117647,4795.339366515837,2644.9321266968327,15138.407239819004,421.5475113122172,8265.538461538461,1818.2307692307693,13552.0814479638,48.12217194570136,2594.552036199095,1067.9909502262444,20448.506787330316,1897.787330316742,1528.923076923077,1007.9321266968326,15687.511312217195,5887.828054298642,934.9411764705884,793.7918552036199,17239.289592760182,3167.5339366515836,2053.7511312217193,107.25339366515836,20222.158371040725,164.60180995475113,1574.6923076923076,386.3257918552037,3.57573968489259
33542,1,22,2400,4493,0,1056,461,160,18794.73125,128.3375,1651.93125,352.69375,11530.28125,44.25625,997.125,4618.76875,13911.31875,19.65625,7323.39375,831.54375,10910.075,54.7875,4066.625,799.75625,20940.4,1009.975,8524.075,2153.9625,15352.425,3630.175,1503.775,928.3625,15743.8375,139.00625,3647.36875,149.625,19018.85625,143.4,1098.24375,360.56875,3.5615294083851774
